id_1,age,edyr,male,mig,id_1hk
27,21,6,0,0,27
27,34,6,0,0,27
27,18,6,0,0,27
27,44,9,1,0,27
27,27,6,1,0,27
27,43,6,1,0,27
27,43,6,1,0,27
27,27,9,1,0,27
27,29,6,1,0,27
27,44,9,1,0,27
27,27,9,1,0,27
27,20,9,1,0,27
27,32,4,0,0,27
27,30,9,1,0,27
27,23,6,0,0,27
27,23,6,0,0,27
27,30,6,0,0,27
27,30,9,1,0,27
27,44,4,0,0,27
27,29,6,0,0,27
27,23,9,0,0,27
27,22,9,1,0,27
27,25,9,1,0,27
27,23,9,1,0,27
27,21,9,1,0,27
27,29,9,1,0,27
27,25,9,1,0,27
27,17,4,1,0,27
27,30,6,1,0,27
27,37,6,0,0,27
27,25,4,1,0,27
27,24,4,1,0,27
27,25,6,0,0,27
27,30,6,1,0,27
27,21,9,1,0,27
27,40,6,1,0,27
27,25,6,0,0,27
27,18,6,0,0,27
27,24,9,1,0,27
27,34,4,0,0,27
27,22,6,0,0,27
27,32,12,1,0,27
27,22,12,1,0,27
27,32,9,0,0,27
27,29,4,0,0,27
27,31,9,1,0,27
27,25,6,1,0,27
27,40,6,1,0,27
27,21,6,0,0,27
27,20,6,1,0,27
27,40,6,1,0,27
27,23,6,1,0,27
27,30,6,1,0,27
27,16,4,0,0,27
27,30,6,1,0,27
27,32,6,1,0,27
27,22,9,0,0,27
27,21,12,1,0,27
27,20,6,0,0,27
27,23,9,0,0,27
27,16,6,0,0,27
27,25,9,1,0,27
27,28,9,1,0,27
27,24,6,1,0,27
27,26,6,0,0,27
27,20,4,1,0,27
27,28,6,1,0,27
27,20,6,0,0,27
27,28,4,0,0,27
27,17,9,0,0,27
27,31,8,1,0,27
27,22,6,0,0,27
27,28,6,0,0,27
27,33,9,0,0,27
27,23,4,1,0,27
27,19,9,1,0,27
27,41,6,1,0,27
27,19,6,0,0,27
27,31,9,1,0,27
27,40,9,1,0,27
27,19,6,0,0,27
27,26,9,1,0,27
27,33,9,1,0,27
27,16,12,0,0,27
27,20,4,1,0,27
27,25,6,0,0,27
27,27,9,1,0,27
27,24,6,0,0,27
27,19,9,1,0,27
27,31,9,0,0,27
27,22,9,0,0,27
27,27,6,1,0,27
27,31,6,0,0,27
27,20,6,1,0,27
27,42,6,1,0,27
27,26,6,0,0,27
27,24,6,0,0,27
27,17,9,1,0,27
27,24,6,1,0,27
27,22,6,1,0,27
27,42,6,1,0,27
27,34,9,1,0,27
27,27,6,0,0,27
27,23,12,0,0,27
27,25,9,1,0,27
27,44,9,1,0,27
27,24,6,0,0,27
27,17,12,1,0,27
27,26,6,1,0,27
27,30,6,1,0,27
27,26,9,1,0,27
27,28,9,1,0,27
27,26,6,1,0,27
27,18,9,0,0,27
27,29,9,1,0,27
27,28,9,1,0,27
27,29,6,1,0,27
27,31,6,0,0,27
27,25,6,1,0,27
27,20,6,1,0,27
27,23,10,1,0,27
27,40,6,0,0,27
27,34,6,1,0,27
27,41,6,1,0,27
27,41,9,1,0,27
27,28,6,1,0,27
27,28,6,1,0,27
27,20,6,0,0,27
27,27,4,0,0,27
27,43,6,1,0,27
27,29,6,0,0,27
27,25,6,0,0,27
27,44,6,1,0,27
27,21,9,1,0,27
27,31,6,1,0,27
27,30,9,0,0,27
27,37,6,1,0,27
27,29,6,0,0,27
27,24,6,0,0,27
27,28,6,0,0,27
27,42,6,1,0,27
27,43,9,1,0,27
27,22,4,0,0,27
27,23,6,1,0,27
27,28,9,1,0,27
27,38,6,0,0,27
27,22,6,1,0,27
27,41,6,0,0,27
27,38,6,1,0,27
27,22,9,1,0,27
27,24,9,0,0,27
27,27,6,0,0,27
27,21,9,1,0,27
27,21,6,0,0,27
27,29,6,0,0,27
27,39,9,1,0,27
27,31,12,1,0,27
27,30,9,1,0,27
27,41,6,1,0,27
27,22,6,0,0,27
27,22,9,0,0,27
27,27,9,1,0,27
27,21,6,1,0,27
27,33,6,1,0,27
27,42,4,0,0,27
27,35,9,0,0,27
27,34,6,1,0,27
27,24,8,1,0,27
27,44,6,1,0,27
27,20,9,1,0,27
27,42,4,1,0,27
27,44,4,0,0,27
27,38,4,0,0,27
27,43,6,0,0,27
27,37,6,1,0,27
27,31,9,1,0,27
27,42,4,1,0,27
27,33,9,1,0,27
27,27,9,0,0,27
27,26,6,1,0,27
27,28,6,1,0,27
27,24,8,1,0,27
27,19,9,1,0,27
27,40,9,1,0,27
27,20,9,1,0,27
27,44,6,0,0,27
27,41,9,1,0,27
27,20,6,0,0,27
27,42,6,1,0,27
27,38,6,0,0,27
27,43,6,1,0,27
27,25,6,1,0,27
27,28,9,1,0,27
27,32,9,1,0,27
27,32,9,1,0,27
27,29,8,1,0,27
27,37,6,0,0,27
27,39,4,0,0,27
27,44,4,1,0,27
27,22,6,0,0,27
27,33,6,1,0,27
27,23,6,1,0,27
27,33,6,1,0,27
27,31,6,1,0,27
27,29,9,1,0,27
27,41,6,1,0,27
27,29,6,1,0,27
27,40,6,1,0,27
27,28,6,0,0,27
27,24,6,0,0,27
27,22,9,1,0,27
27,43,6,1,0,27
27,30,9,0,0,27
27,42,9,1,0,27
27,26,6,0,0,27
27,34,8,1,0,27
27,26,9,1,0,27
27,27,6,0,0,27
27,24,9,1,0,27
27,29,6,0,0,27
27,40,6,1,0,27
27,40,4,1,0,27
27,20,9,1,0,27
27,16,9,0,0,27
27,39,6,1,0,27
27,28,6,1,0,27
27,34,9,0,0,27
27,26,9,1,0,27
27,22,4,1,0,27
27,20,6,0,0,27
27,27,9,1,0,27
27,29,6,0,0,27
27,17,9,0,0,27
27,24,9,1,0,27
27,20,9,1,0,27
27,32,9,1,0,27
27,31,9,1,0,27
27,25,6,1,0,27
27,24,9,1,0,27
27,44,4,0,0,27
27,30,4,1,0,27
27,26,6,0,0,27
27,24,9,1,0,27
27,23,9,1,0,27
27,25,6,1,0,27
27,24,8,1,0,27
27,23,9,0,0,27
27,31,9,1,0,27
27,30,8,0,0,27
27,31,6,0,0,27
27,16,9,0,0,27
27,18,6,1,0,27
27,18,9,0,0,27
27,31,9,1,0,27
27,16,6,1,0,27
27,27,9,1,0,27
27,32,6,1,0,27
27,21,9,1,0,27
27,21,6,0,0,27
27,28,6,0,0,27
27,28,6,1,0,27
27,44,4,0,0,27
27,21,6,1,0,27
27,21,9,1,0,27
27,36,9,0,0,27
27,16,9,0,0,27
27,32,9,0,0,27
27,29,6,0,0,27
27,30,9,1,0,27
27,34,4,1,0,27
27,42,6,1,0,27
27,31,9,0,0,27
27,23,9,0,0,27
27,16,9,0,0,27
27,25,9,1,0,27
27,22,6,1,0,27
27,16,6,1,0,27
27,43,4,0,0,27
27,16,12,0,0,27
27,18,9,1,0,27
27,23,4,0,0,27
27,26,6,0,0,27
27,37,6,1,0,27
27,44,6,1,0,27
27,28,6,0,0,27
27,21,9,1,0,27
27,33,6,1,0,27
27,18,6,1,0,27
27,20,9,1,0,27
27,23,9,1,0,27
27,40,9,1,0,27
27,29,9,0,0,27
27,37,6,0,0,27
27,20,6,1,0,27
27,21,6,0,0,27
27,25,6,1,0,27
27,24,9,1,0,27
27,35,6,0,0,27
27,26,9,1,0,27
27,31,9,1,0,27
27,25,9,1,0,27
27,31,6,0,0,27
27,23,9,0,0,27
27,30,9,1,0,27
27,44,4,0,0,27
27,26,9,0,0,27
27,35,9,0,0,27
27,31,9,1,0,27
27,19,6,0,0,27
27,27,6,0,0,27
27,37,9,1,0,27
27,21,6,1,0,27
27,25,6,1,0,27
27,33,9,1,0,27
27,42,6,1,0,27
27,23,9,1,0,27
27,36,9,1,0,27
27,40,6,0,0,27
27,21,9,1,0,27
27,30,9,1,0,27
27,32,6,0,0,27
27,29,9,1,0,27
27,41,6,1,0,27
27,24,6,1,0,27
27,29,9,0,0,27
27,20,9,0,0,27
27,31,6,0,0,27
27,18,6,0,0,27
27,20,9,1,0,27
27,20,9,1,0,27
27,26,6,0,0,27
27,39,4,0,0,27
27,36,4,0,0,27
27,28,6,1,0,27
27,22,9,1,0,27
27,26,9,1,0,27
27,23,6,1,0,27
27,22,6,1,0,27
27,20,9,1,0,27
27,39,4,0,0,27
27,33,4,1,0,27
27,43,4,0,0,27
27,26,9,1,0,27
27,23,6,1,0,27
27,25,9,0,0,27
27,16,9,0,0,27
27,33,9,1,0,27
27,22,6,0,0,27
27,33,9,1,0,27
27,25,12,1,0,27
27,32,9,0,0,27
27,23,6,1,0,27
27,44,6,1,0,27
27,39,9,1,0,27
27,44,6,1,0,27
27,25,9,0,0,27
27,27,6,0,0,27
27,31,9,0,0,27
27,35,9,1,0,27
27,16,12,1,0,27
27,23,9,1,0,27
27,26,6,1,0,27
27,18,6,0,0,27
27,23,8,0,0,27
27,16,9,1,0,27
27,32,9,1,0,27
27,26,9,0,0,27
27,29,6,1,0,27
27,25,9,1,0,27
27,30,6,1,0,27
27,20,6,1,0,27
27,42,4,1,0,27
27,26,6,0,0,27
27,24,6,1,0,27
27,25,9,1,0,27
27,22,6,1,0,27
27,37,6,1,0,27
27,35,4,0,0,27
27,22,6,1,0,27
27,21,4,0,0,27
27,40,9,1,0,27
27,18,12,1,0,27
27,29,9,0,0,27
27,36,12,0,0,27
27,31,4,0,0,27
27,42,4,0,0,27
27,27,6,1,0,27
27,27,9,1,0,27
27,24,6,0,0,27
27,43,6,0,0,27
27,38,4,1,0,27
27,22,9,0,0,27
27,30,8,1,0,27
27,21,9,0,0,27
27,30,6,0,0,27
27,29,4,0,0,27
27,25,6,0,0,27
27,18,9,0,0,27
27,34,9,1,0,27
27,25,6,1,0,27
27,44,4,1,0,27
27,26,6,1,0,27
27,32,9,1,0,27
27,42,9,0,0,27
27,25,6,0,0,27
27,32,9,1,0,27
27,30,9,1,0,27
27,16,4,1,0,27
27,28,6,1,0,27
27,24,6,1,0,27
27,27,9,0,0,27
27,42,9,1,0,27
27,21,9,0,0,27
27,22,6,1,0,27
27,22,6,1,0,27
27,39,6,1,0,27
27,25,6,0,0,27
27,20,4,1,0,27
27,17,9,1,0,27
27,32,6,0,0,27
27,23,9,0,0,27
27,16,8,1,0,27
27,23,6,1,0,27
27,27,6,0,0,27
27,21,6,1,0,27
27,42,4,0,0,27
27,41,9,1,0,27
27,42,6,0,0,27
27,39,6,1,0,27
27,21,9,0,0,27
27,42,6,0,0,27
27,43,6,1,0,27
27,18,6,0,0,27
27,37,6,0,0,27
27,44,6,1,0,27
27,25,6,0,0,27
27,42,9,1,0,27
27,24,6,0,0,27
27,30,8,0,0,27
27,22,6,1,0,27
27,32,6,1,0,27
27,26,9,1,0,27
27,21,6,1,0,27
27,31,9,1,0,27
27,42,6,1,0,27
27,39,6,1,0,27
27,37,6,1,0,27
27,41,9,0,0,27
27,25,4,0,0,27
27,29,6,1,0,27
27,22,6,1,0,27
27,32,9,0,0,27
27,22,9,0,0,27
27,16,9,0,0,27
27,43,6,1,0,27
27,31,4,0,0,27
27,17,9,1,0,27
27,29,9,1,0,27
27,29,12,1,0,27
27,26,6,0,0,27
27,24,4,0,0,27
27,43,9,1,0,27
27,21,6,0,0,27
27,43,6,0,0,27
27,23,9,0,0,27
27,42,4,1,0,27
27,18,12,1,0,27
27,44,6,0,0,27
27,27,9,0,0,27
27,35,12,1,0,27
27,41,6,1,0,27
27,25,6,1,0,27
27,27,6,0,0,27
27,19,9,1,0,27
27,34,6,1,0,27
27,27,6,0,0,27
27,20,9,1,0,27
27,19,9,0,0,27
27,29,8,1,0,27
27,32,6,1,0,27
27,34,6,1,0,27
27,20,4,1,0,27
27,18,9,1,0,27
27,21,9,1,0,27
27,16,9,0,0,27
27,25,6,1,0,27
27,18,12,1,0,27
27,42,6,1,0,27
27,26,6,1,0,27
27,27,9,0,0,27
27,18,8,1,0,27
27,36,9,1,0,27
27,39,6,1,0,27
27,38,6,0,0,27
27,17,4,0,0,27
27,29,6,1,0,27
27,30,9,0,0,27
27,35,6,1,0,27
27,16,9,1,0,27
27,29,9,0,0,27
27,28,6,0,0,27
27,39,6,1,0,27
27,32,9,1,0,27
27,42,9,1,0,27
27,21,6,0,0,27
27,42,6,1,0,27
27,44,6,1,0,27
27,40,9,1,0,27
27,30,6,1,0,27
27,44,6,1,0,27
27,31,6,0,0,27
27,28,9,0,0,27
27,17,8,0,0,27
27,27,9,0,0,27
27,24,9,0,0,27
27,30,9,1,0,27
27,23,6,1,0,27
27,27,6,0,0,27
27,37,9,1,0,27
27,17,9,1,0,27
27,29,6,1,0,27
27,27,6,0,0,27
27,19,6,1,0,27
27,19,6,0,0,27
27,41,9,1,0,27
27,43,6,1,0,27
27,38,6,1,0,27
27,33,9,0,0,27
27,19,9,0,0,27
27,19,9,1,0,27
27,42,6,0,0,27
27,41,6,1,0,27
27,36,6,0,0,27
27,30,8,0,0,27
27,20,6,1,0,27
27,42,6,1,0,27
27,25,9,0,0,27
27,16,9,0,0,27
27,30,9,1,0,27
27,43,6,1,0,27
27,20,9,1,0,27
27,29,6,1,0,27
27,26,9,1,0,27
27,31,12,1,0,27
27,33,9,1,0,27
27,38,6,1,0,27
27,20,12,0,0,27
27,30,9,1,0,27
27,16,6,1,0,27
27,26,6,0,0,27
27,27,6,1,0,27
27,29,6,0,0,27
27,36,9,1,0,27
27,41,6,1,0,27
27,23,6,1,0,27
27,18,6,1,0,27
27,38,6,1,0,27
27,40,12,1,0,27
27,43,6,1,0,27
27,19,9,1,0,27
27,31,9,0,0,27
27,21,6,1,0,27
27,18,9,0,0,27
27,21,6,0,0,27
27,18,9,1,0,27
27,25,4,1,0,27
27,27,6,0,0,27
27,41,12,1,0,27
27,17,9,0,0,27
27,32,6,0,0,27
27,23,9,1,0,27
27,26,9,1,0,27
27,21,6,1,0,27
27,31,6,1,0,27
27,37,6,1,0,27
27,21,6,1,0,27
27,43,6,0,0,27
27,29,6,0,0,27
27,32,9,1,0,27
27,27,9,0,0,27
27,38,9,1,0,27
27,22,9,1,0,27
27,21,9,1,0,27
27,24,6,0,0,27
27,37,6,0,0,27
27,27,6,1,0,27
27,26,8,1,0,27
27,17,9,1,0,27
27,17,12,0,0,27
27,22,6,1,0,27
27,27,9,1,0,27
27,32,12,1,0,27
27,41,6,1,0,27
27,32,4,0,0,27
27,28,6,0,0,27
27,24,9,1,0,27
27,22,4,1,0,27
27,25,9,1,0,27
27,22,9,1,0,27
27,42,9,1,0,27
27,21,6,0,0,27
27,27,9,1,0,27
27,44,6,1,0,27
27,23,6,1,0,27
27,32,6,1,0,27
27,26,6,1,0,27
27,30,6,1,0,27
27,20,9,0,0,27
27,29,9,1,0,27
27,39,12,1,0,27
27,17,6,0,0,27
27,25,9,1,0,27
27,40,9,0,0,27
27,41,4,1,0,27
27,31,12,1,0,27
27,24,6,1,0,27
27,22,12,0,0,27
27,20,9,0,0,27
27,23,6,0,0,27
27,44,6,1,0,27
27,24,9,0,0,27
27,31,9,1,0,27
27,20,9,0,0,27
27,27,9,1,0,27
27,29,4,1,0,27
27,25,6,0,0,27
27,17,9,0,0,27
27,29,6,0,0,27
27,22,6,1,0,27
27,44,6,1,0,27
27,26,9,0,0,27
27,43,6,1,0,27
27,43,6,0,0,27
27,41,6,0,0,27
27,18,9,0,0,27
27,28,8,1,0,27
27,32,9,0,0,27
27,19,6,0,0,27
27,16,9,1,0,27
27,25,9,1,0,27
27,24,9,0,0,27
27,25,9,1,0,27
27,19,6,1,0,27
27,44,6,1,0,27
27,28,9,0,0,27
27,21,9,1,0,27
27,44,6,1,0,27
27,40,9,1,0,27
27,32,9,0,0,27
27,18,9,0,0,27
27,17,9,0,0,27
27,29,9,1,0,27
27,23,6,1,0,27
27,21,9,0,0,27
27,25,9,0,0,27
27,37,6,1,0,27
27,44,4,0,0,27
27,22,9,0,0,27
27,38,6,1,0,27
27,22,8,1,0,27
27,40,6,0,0,27
27,32,9,1,0,27
27,43,6,0,0,27
27,21,9,1,0,27
27,36,6,0,0,27
27,43,6,1,0,27
27,36,6,0,0,27
27,44,6,0,0,27
27,22,6,0,0,27
27,27,6,0,0,27
27,43,9,0,0,27
27,33,9,1,0,27
27,24,6,0,0,27
27,30,12,1,0,27
27,38,4,1,0,27
27,31,6,0,0,27
27,23,6,1,0,27
27,24,9,0,0,27
27,22,9,0,0,27
27,21,9,0,0,27
27,29,4,0,0,27
27,23,6,1,0,27
27,44,6,1,0,27
27,22,12,0,0,27
27,43,6,1,0,27
27,29,9,1,0,27
27,40,4,1,0,27
27,25,9,1,0,27
27,17,4,0,0,27
27,26,6,1,0,27
27,19,9,0,0,27
27,20,9,1,0,27
27,28,6,0,0,27
27,19,9,1,0,27
27,29,9,1,0,27
27,40,4,0,0,27
27,21,9,1,0,27
27,29,9,0,0,27
27,24,6,1,0,27
27,37,6,0,0,27
27,17,9,0,0,27
27,24,9,1,0,27
27,42,6,1,0,27
27,29,6,0,0,27
27,33,9,1,0,27
27,23,4,0,0,27
27,33,9,0,0,27
27,26,6,1,0,27
27,26,6,1,0,27
27,16,12,0,0,27
27,19,9,0,0,27
27,40,6,0,0,27
27,36,9,0,0,27
27,25,9,0,0,27
27,39,6,0,0,27
27,43,6,0,0,27
27,21,6,1,0,27
27,29,6,0,0,27
27,21,6,1,0,27
27,43,6,0,0,27
27,41,6,0,0,27
27,22,4,0,0,27
27,16,12,1,0,27
27,41,6,1,0,27
27,18,9,1,0,27
27,19,12,1,0,27
27,26,4,1,0,27
27,21,6,1,0,27
27,42,4,0,0,27
27,40,4,1,0,27
27,38,6,0,0,27
27,22,6,0,0,27
27,29,9,1,0,27
27,42,9,1,0,27
27,23,6,1,0,27
27,32,12,1,0,27
27,36,6,1,0,27
27,36,9,1,0,27
27,21,6,0,0,27
27,29,9,1,0,27
27,40,6,1,0,27
27,24,9,0,0,27
27,23,6,0,0,27
27,41,9,1,0,27
27,23,9,1,0,27
27,41,6,1,0,27
27,32,9,1,0,27
27,40,4,0,0,27
27,42,4,0,0,27
27,32,12,1,0,27
27,39,9,1,0,27
27,24,9,0,0,27
27,20,9,1,0,27
27,28,9,0,0,27
27,16,9,0,0,27
27,19,9,1,0,27
27,23,9,1,0,27
27,32,6,1,0,27
27,24,9,0,0,27
27,37,6,1,0,27
27,33,12,0,0,27
27,44,9,1,0,27
27,23,6,1,0,27
27,20,9,1,0,27
27,28,6,0,0,27
27,22,9,1,0,27
27,20,6,1,0,27
27,19,6,1,0,27
27,31,9,0,0,27
27,28,4,0,0,27
27,28,6,0,0,27
27,31,6,0,0,27
27,24,9,1,0,27
27,40,9,1,0,27
27,26,6,1,0,27
27,17,14,1,0,27
27,16,9,1,0,27
27,41,6,1,0,27
27,24,4,1,0,27
27,20,9,1,0,27
27,39,6,1,0,27
27,26,9,0,0,27
27,42,6,1,0,27
27,23,9,0,0,27
27,38,4,0,0,27
27,32,6,0,0,27
27,26,4,1,0,27
27,22,6,0,0,27
27,18,6,1,0,27
27,37,4,0,0,27
27,19,4,0,0,27
27,30,12,1,0,27
27,31,9,1,0,27
27,43,4,1,0,27
27,20,8,1,0,27
27,18,9,0,0,27
27,21,9,0,0,27
27,41,6,0,0,27
27,28,9,0,0,27
27,27,9,0,0,27
27,39,6,1,0,27
27,29,6,1,0,27
27,19,9,0,0,27
27,20,6,1,0,27
27,21,9,0,0,27
27,20,6,1,0,27
27,29,6,1,0,27
27,40,9,1,0,27
27,25,6,1,0,27
27,40,9,1,0,27
27,42,9,1,0,27
27,18,6,1,0,27
27,43,6,1,0,27
27,40,6,1,0,27
27,32,6,0,0,27
27,20,12,1,0,27
27,37,6,1,0,27
27,24,6,0,0,27
27,23,12,1,0,27
27,34,6,0,0,27
27,36,4,1,0,27
27,21,9,1,0,27
27,27,9,0,0,27
27,41,6,0,0,27
27,32,12,1,0,27
27,18,6,0,0,27
27,42,9,1,0,27
27,32,9,1,0,27
27,20,6,1,0,27
27,24,9,1,0,27
27,21,6,1,0,27
27,25,9,0,0,27
27,41,6,1,0,27
27,18,9,0,0,27
27,21,6,0,0,27
27,39,9,1,0,27
27,43,6,0,0,27
27,40,6,0,0,27
27,31,6,1,0,27
27,26,9,0,0,27
27,23,9,1,0,27
27,21,6,0,0,27
27,27,9,1,0,27
27,24,9,1,0,27
27,20,6,0,0,27
27,44,9,1,0,27
27,29,9,1,0,27
27,31,9,1,0,27
27,42,8,1,0,27
27,16,9,1,0,27
27,23,9,1,0,27
27,24,6,1,0,27
27,33,9,0,0,27
27,24,9,1,0,27
27,44,6,1,0,27
27,33,6,0,0,27
27,32,6,1,0,27
27,28,6,1,0,27
27,27,6,0,0,27
27,20,8,1,0,27
27,22,8,0,0,27
27,41,9,1,0,27
27,20,9,0,0,27
27,32,9,1,0,27
27,21,6,0,0,27
27,31,9,1,0,27
27,28,9,0,0,27
27,41,4,1,0,27
27,24,6,0,0,27
27,23,6,0,0,27
27,40,9,0,0,27
27,27,6,1,0,27
27,40,6,1,0,27
27,25,6,0,0,27
27,42,9,0,0,27
27,30,9,1,0,27
27,40,9,1,0,27
27,22,9,1,0,27
27,29,6,1,0,27
27,27,9,0,0,27
27,28,6,1,0,27
27,31,9,0,0,27
27,19,9,1,0,27
27,28,6,1,0,27
27,42,6,1,0,27
27,26,6,1,0,27
27,26,9,1,0,27
27,19,9,0,0,27
27,25,4,1,0,27
27,40,6,0,0,27
27,25,9,1,0,27
27,44,6,1,0,27
27,25,9,1,0,27
27,33,12,1,0,27
27,27,9,1,0,27
27,33,6,1,0,27
27,36,9,0,0,27
27,19,4,0,0,27
27,39,6,1,0,27
27,22,9,0,0,27
27,31,9,1,0,27
27,22,9,1,0,27
27,43,4,0,0,27
27,29,6,0,0,27
27,33,9,1,0,27
27,37,4,1,0,27
27,27,6,1,0,27
27,33,4,1,0,27
27,38,9,1,0,27
27,31,6,1,0,27
27,22,9,0,0,27
27,31,12,1,0,27
27,19,9,0,0,27
27,19,6,1,0,27
27,30,6,1,0,27
27,21,9,1,0,27
27,17,9,1,0,27
27,29,6,0,0,27
27,32,9,1,0,27
27,23,9,0,0,27
27,29,9,0,0,27
27,20,9,0,0,27
27,18,4,1,0,27
27,20,12,1,0,27
27,32,9,1,0,27
27,33,6,0,0,27
27,36,9,0,0,27
27,23,9,1,0,27
27,17,9,1,0,27
27,16,9,1,0,27
27,32,9,1,0,27
27,17,12,1,0,27
27,40,6,1,0,27
27,27,6,1,0,27
27,43,4,0,0,27
27,41,6,1,0,27
27,23,4,1,0,27
27,30,12,1,0,27
27,37,9,1,0,27
27,20,6,1,0,27
27,33,4,0,0,27
27,37,6,1,0,27
27,26,6,1,0,27
27,22,9,1,0,27
27,28,4,0,0,27
27,39,6,0,0,27
27,22,9,1,0,27
27,29,6,0,0,27
27,41,6,1,0,27
27,26,9,1,0,27
27,30,9,1,0,27
27,26,6,0,0,27
27,31,9,0,0,27
27,21,4,1,0,27
27,36,9,1,0,27
27,36,4,0,0,27
27,22,9,1,0,27
27,24,6,0,0,27
27,38,4,1,0,27
27,38,6,0,0,27
27,27,9,0,0,27
27,44,6,1,0,27
27,41,6,0,0,27
27,23,6,1,0,27
27,18,6,0,0,27
27,31,6,1,0,27
27,35,6,0,0,27
27,40,6,1,0,27
27,17,6,0,0,27
27,21,9,0,0,27
27,20,9,1,0,27
27,34,9,1,0,27
27,29,4,1,0,27
27,17,9,1,0,27
27,43,4,0,0,27
27,19,9,1,0,27
27,37,9,1,0,27
27,22,4,0,0,27
27,23,6,0,0,27
27,32,6,0,0,27
27,35,9,1,0,27
27,24,8,0,0,27
27,33,9,1,0,27
27,27,8,1,0,27
27,19,4,1,0,27
27,41,4,0,0,27
27,29,6,0,0,27
27,43,4,1,0,27
27,40,6,1,0,27
27,31,9,1,0,27
27,43,6,0,0,27
27,38,6,0,0,27
27,38,6,1,0,27
27,26,8,1,0,27
27,31,9,1,0,27
27,43,4,1,0,27
27,27,6,1,0,27
27,23,9,1,0,27
27,43,6,0,0,27
27,44,4,0,0,27
27,25,9,1,0,27
27,32,9,0,0,27
27,21,6,1,0,27
27,28,6,0,0,27
27,40,6,1,0,27
27,23,6,0,0,27
27,24,6,1,0,27
27,44,6,1,0,27
27,30,9,0,0,27
27,19,9,1,0,27
27,32,12,1,0,27
27,28,9,1,0,27
27,26,6,0,0,27
27,17,9,1,0,27
27,42,6,1,0,27
27,39,6,0,0,27
27,27,9,1,0,27
27,32,9,0,0,27
27,37,6,0,0,27
27,44,4,1,0,27
27,28,6,0,0,27
27,29,6,0,0,27
27,23,9,1,0,27
27,18,9,1,0,27
27,17,8,0,0,27
27,21,12,1,0,27
27,23,9,0,0,27
27,35,9,1,0,27
27,28,6,0,0,27
27,20,9,0,0,27
27,35,9,1,0,27
27,40,6,1,0,27
27,26,9,1,0,27
27,23,6,1,0,27
27,25,4,1,0,27
27,22,9,0,0,27
27,37,6,1,0,27
27,27,6,1,0,27
27,22,6,0,0,27
27,23,12,1,0,27
27,28,6,1,0,27
27,25,6,0,0,27
27,39,9,1,0,27
27,29,6,1,0,27
27,38,6,1,0,27
27,21,6,1,0,27
27,32,6,1,0,27
27,16,9,1,0,27
27,23,9,1,0,27
27,42,9,0,0,27
27,29,6,0,0,27
27,21,6,0,0,27
27,17,9,1,0,27
27,26,9,1,0,27
27,24,9,1,0,27
27,26,6,0,0,27
27,16,9,1,0,27
27,30,6,1,0,27
27,24,9,1,0,27
27,24,9,0,0,27
27,27,9,0,0,27
27,30,6,0,0,27
27,36,12,1,0,27
27,28,9,0,0,27
27,24,12,1,0,27
27,27,6,0,0,27
27,18,9,1,0,27
27,40,4,0,0,27
27,31,6,0,0,27
27,38,6,0,0,27
27,23,9,1,0,27
27,22,9,1,0,27
27,32,9,1,0,27
27,23,6,1,0,27
27,30,6,0,0,27
27,41,12,1,0,27
27,28,9,0,0,27
27,22,6,1,0,27
27,43,6,1,0,27
27,22,9,0,0,27
27,39,6,1,0,27
27,37,9,1,0,27
27,23,9,1,0,27
27,19,4,1,0,27
27,35,9,0,0,27
27,23,9,0,0,27
27,31,8,1,0,27
27,21,6,0,0,27
27,27,9,0,0,27
27,26,9,0,0,27
27,21,6,0,0,27
27,22,9,1,0,27
27,31,9,0,0,27
27,29,8,0,0,27
27,36,6,0,0,27
27,43,6,0,0,27
27,33,4,1,0,27
27,34,6,0,0,27
27,25,9,0,0,27
27,27,6,1,0,27
27,42,6,0,0,27
27,37,9,1,0,27
27,21,6,0,0,27
27,30,9,0,0,27
27,36,6,0,0,27
27,38,6,0,0,27
27,27,6,1,0,27
27,28,9,1,0,27
27,29,6,1,0,27
27,20,9,0,0,27
27,37,6,1,0,27
27,24,9,0,0,27
27,44,6,1,0,27
27,24,9,1,0,27
27,43,6,1,0,27
27,25,4,1,0,27
27,33,6,0,0,27
27,39,6,0,0,27
27,21,9,1,0,27
27,20,9,1,0,27
27,28,9,1,0,27
27,21,9,1,0,27
27,22,9,1,0,27
27,39,9,0,0,27
27,20,12,1,0,27
27,22,8,1,0,27
27,27,6,0,0,27
27,32,9,1,0,27
27,22,9,1,0,27
27,35,6,0,0,27
27,39,6,1,0,27
27,32,12,1,0,27
27,25,12,1,0,27
27,42,8,1,0,27
27,29,6,1,0,27
27,21,4,1,0,27
27,25,6,1,0,27
27,32,9,1,0,27
27,31,9,0,0,27
27,44,6,0,0,27
27,39,6,0,0,27
27,24,6,0,0,27
27,20,6,0,0,27
27,31,6,1,0,27
27,24,9,1,0,27
27,29,6,0,0,27
27,36,6,1,0,27
27,33,8,1,0,27
27,28,6,1,0,27
27,42,8,0,0,27
27,33,9,1,0,27
27,41,12,1,0,27
27,30,9,0,0,27
27,41,6,1,0,27
27,16,6,1,0,27
27,18,9,0,0,27
27,21,9,1,0,27
27,24,9,1,0,27
27,25,6,0,0,27
27,40,6,1,0,27
27,24,9,0,0,27
27,16,6,0,0,27
27,33,9,1,0,27
27,25,9,0,0,27
